-8.212709426879882812e-01,-1.822230720520019531e+01,-1.481619775295257568e-01,9.192550659179687500e+00,3.019756507873535156e+01,7.498146057128906250e+00,8.434267044067382812e-01,6.871159076690673828e+00,1.048077964782714844e+01,5.377053260803222656e+00,1.826090097427368164e+00,2.706124782562255859e+00,-3.648953914642333984e+00,5.405200958251953125e+00,5.305649757385253906e+00,-1.355898618698120117e+00,-5.324017047882080078e+00,5.264912605285644531e+00,1.812014698982238770e+00,-2.020104646682739258e+00,-7.482907772064208984e+00,-3.960453510284423828e+00,-8.048036575317382812e+00,-4.717133343219757080e-01,2.516323804855346680e+00,-1.824662446975708008e+00,4.909748077392578125e+00,-3.940756559371948242e+00,-3.550959348678588867e+00,-3.188679218292236328e+00,1.267648100852966309e+00,3.542311668395996094e+00,-2.593665122985839844e+00,5.426406383514404297e+00,-1.746031999588012695e+00,7.043902397155761719e+00,-7.789511203765869141e+00,2.839647293090820312e+00,-3.646047592163085938e+00,-6.226909637451171875e+00,-4.683166980743408203e+00,-1.673997044563293457e-01,-5.703691840171813965e-01,2.539847850799560547e+00,9.811421632766723633e-01,-3.429529190063476562e+00,-2.390312910079956055e+00,-7.265262603759765625e-01,1.548533916473388672e+00,-2.611177682876586914e+00,3.762928247451782227e+00,-2.000349044799804688e+00,-3.214919328689575195e+00,4.457838237285614014e-01,3.684370517730712891e+00,2.214532852172851562e+00,4.793739795684814453e+00,-7.733489871025085449e-01,1.322969347238540649e-01,-1.123576998710632324e+00,-1.270132184028625488e+00,3.242910861968994141e+00,4.308616220951080322e-01,1.012777209281921387e+00,3.125868797302246094e+00,-2.355863571166992188e+00,-2.175464391708374023e+00,3.182313144207000732e-01,2.286432027816772461e+00,2.764973640441894531e-01,-2.020694494247436523e+00,1.731093406677246094e+00,2.831006050109863281e+00,-4.278160631656646729e-02,-9.813313484191894531e-01,-8.798859715461730957e-01,4.320839881896972656e+00,2.328730821609497070e+00,7.454440593719482422e-01,-2.519460916519165039e+00,3.101318776607513428e-01,2.198875188827514648e+00,-3.184173345565795898e+00,-1.199065327644348145e+00,-1.097442388534545898e+00,2.262825489044189453e+00,2.793890476226806641e+00,-1.394376516342163086e+00,1.179183721542358398e+00,4.525535583496093750e+00,-7.172285318374633789e-01,9.371352791786193848e-01,1.190306469798088074e-01,-1.296271562576293945e+00,1.851086735725402832e+00,-2.295003235340118408e-01,1.094519019126892090e+00,-1.391338467597961426e+00,2.445990800857543945e+00,2.735980510711669922e+00
-1.322926139831542969e+01,-6.973702907562255859e+00,7.754744529724121094e+00,-1.429824638366699219e+01,-6.583436965942382812e+00,-1.381024837493896484e+00,-1.181858062744140625e+01,9.713527679443359375e+00,-1.917155861854553223e+00,3.673611879348754883e+00,5.381062984466552734e+00,-3.601158380508422852e+00,-6.081230163574218750e+00,-3.294111251831054688e+00,1.334390759468078613e+00,-3.375868320465087891e+00,-3.582705020904541016e+00,-7.182879924774169922e+00,3.430363178253173828e+00,-3.521958827972412109e+00,-4.461281597614288330e-01,2.960045039653778076e-01,1.647600293159484863e+00,-2.614214420318603516e-01,-3.381584882736206055e+00,-1.602231264114379883e+00,-1.378721594810485840e+00,1.255735516548156738e+00,2.196814060211181641e+00,-3.696931600570678711e+00,-1.319735169410705566e+00,2.463245391845703125e+00,-6.106457710266113281e+00,-3.239170551300048828e+00,-1.502176284790039062e+00,-2.900482118129730225e-01,3.107470035552978516e+00,-4.760636329650878906e+00,1.597702622413635254e+00,-9.226686954498291016e-01,1.662667274475097656e+00,-7.172535657882690430e-01,2.067070245742797852e+00,1.592482328414916992e+00,-8.324299454689025879e-01,-4.127530455589294434e-01,1.192643761634826660e+00,-1.993430256843566895e+00,-1.923890829086303711e+00,9.447454214096069336e-01,-1.203791141510009766e+00,7.670873403549194336e-01,-1.216657161712646484e+00,6.576234698295593262e-01,1.994929790496826172e+00,2.607842922210693359e+00,-1.757508516311645508e+00,-1.669255733489990234e+00,2.140472412109375000e+00,1.612431406974792480e+00,-1.246851086616516113e+00,-1.916463375091552734e+00,1.374179124832153320e+00,1.272086501121520996e+00,-5.383499264717102051e-01,-6.748423725366592407e-02,3.082396090030670166e-01,-4.242733120918273926e-01,-1.889639616012573242e+00,8.376979231834411621e-01,5.544093251228332520e-01,5.360031723976135254e-01,1.721400499343872070e+00,1.681146502494812012e+00,-8.612534403800964355e-02,-1.293740034103393555e+00,6.317781209945678711e-01,-6.739715933799743652e-01,-2.382182478904724121e-01,1.132140159606933594e+00,-1.970184683799743652e+00,-2.866925001144409180e+00,-1.095872640609741211e+00,9.555865526199340820e-01,-7.541107535362243652e-01,9.704200029373168945e-01,-1.259626626968383789e+00,-2.535907924175262451e-01,7.199007272720336914e-01,-7.655161619186401367e-01,1.351629018783569336e+00,1.084551587700843811e-02,1.772446930408477783e-02,-1.022523880004882812e+00,1.183475375175476074e+00,4.380875229835510254e-01,-1.380949974060058594e+00,2.876684069633483887e-01,-1.097146570682525635e-01,2.594929635524749756e-01
-1.891108703613281250e+01,-1.198788642883300781e+01,3.465056896209716797e+00,-9.714887619018554688e+00,1.611588954925537109e+00,-7.149902820587158203e+00,1.542896032333374023e+00,-1.693143606185913086e+00,-6.577737808227539062e+00,1.821740150451660156e+00,-9.015270233154296875e+00,-1.663620233535766602e+00,3.028822541236877441e-01,-5.800576210021972656e-01,-1.699743032455444336e+00,1.822860240936279297e-01,1.489418864250183105e+00,1.052739500999450684e+00,-6.489652633666992188e+00,6.605667471885681152e-01,-2.904014825820922852e+00,-1.024634599685668945e+00,-1.268503546714782715e+00,1.286818504333496094e+00,-2.651325225830078125e+00,-1.107118844985961914e+00,-1.521494746208190918e+00,3.812598288059234619e-01,1.177989006042480469e+00,1.282162904739379883e+00,7.514258474111557007e-02,3.530508279800415039e-02,1.290736913681030273e+00,2.450007915496826172e+00,9.593968391418457031e-01,-6.214905381202697754e-01,1.149286031723022461e+00,-1.231809139251708984e+00,-1.693214535713195801e+00,7.783313989639282227e-01,-7.984840273857116699e-01,2.275730669498443604e-02,2.564491033554077148e+00,1.078605771064758301e+00,1.068570971488952637e+00,2.375131696462631226e-01,-1.103026390075683594e+00,5.286002159118652344e-01,-1.337386369705200195e+00,1.228872179985046387e+00,6.652209758758544922e-01,-1.925946950912475586e+00,2.162649482488632202e-01,2.175026893615722656e+00,-1.143883228302001953e+00,-1.274210929870605469e+00,-2.115545272827148438e-01,-6.211684942245483398e-01,-4.952219128608703613e-02,2.773465812206268311e-01,-1.381429553031921387e+00,3.625389039516448975e-01,7.073551416397094727e-01,-7.297315448522567749e-02,-9.358561635017395020e-01,-8.988897800445556641e-01,-4.327820539474487305e-01,5.281632542610168457e-01,-4.044145941734313965e-01,-8.777445554733276367e-01,2.508343160152435303e-01,-1.008734583854675293e+00,-1.337932229042053223e+00,-1.236289262771606445e+00,7.472192645072937012e-01,-1.645691990852355957e-01,3.189397335052490234e+00,-1.792686879634857178e-01,7.963459491729736328e-01,-4.737727344036102295e-01,6.065827608108520508e-01,1.382354974746704102e+00,-7.579281926155090332e-02,-7.365673184394836426e-01,-8.094721436500549316e-01,3.341214656829833984e-01,-1.355983734130859375e+00,1.909760117530822754e+00,4.552077651023864746e-01,-4.214761257171630859e-01,4.311516880989074707e-02,-1.037291288375854492e-01,-9.674658775329589844e-01,1.922655552625656128e-01,-8.025836944580078125e-01,-9.405115842819213867e-01,-3.615135848522186279e-01,-3.718669712543487549e-02,-8.900194615125656128e-02,1.646615117788314819e-01
2.389191436767578125e+01,1.178516769409179688e+01,6.605091094970703125e+00,-1.084578227996826172e+01,-1.368367958068847656e+01,8.653472900390625000e+00,-5.217441082000732422e+00,4.332696914672851562e+00,-3.643281459808349609e+00,2.879784107208251953e+00,-7.147578716278076172e+00,6.054820060729980469e+00,1.775418400764465332e+00,-5.436546802520751953e+00,-1.224661469459533691e+00,1.504748940467834473e+00,3.336406707763671875e+00,3.138310432434082031e+00,-1.046757221221923828e+01,3.344835281372070312e+00,-2.120959520339965820e+00,7.405103445053100586e-01,6.247518539428710938e+00,-5.246112346649169922e-01,5.582802295684814453e+00,3.405622482299804688e+00,4.146753787994384766e+00,2.112162113189697266e+00,-2.822133541107177734e+00,-1.012396335601806641e+00,7.905063629150390625e-01,4.636225700378417969e+00,1.292459964752197266e+00,-2.431671619415283203e+00,-1.815324664115905762e+00,-1.220991849899291992e+00,4.758703231811523438e+00,3.143140792846679688e+00,-2.860818505287170410e-01,-3.102138280868530273e+00,2.203851699829101562e+00,1.888199806213378906e+00,2.151772230863571167e-01,2.461603641510009766e+00,3.100059747695922852e+00,1.885017514228820801e+00,3.671091556549072266e+00,1.208424329757690430e+00,2.639250755310058594e+00,3.066844642162322998e-01,-9.646062254905700684e-01,1.425680398941040039e+00,1.658989429473876953e+00,-8.336212635040283203e-01,7.402038574218750000e-01,1.303795099258422852e+00,-1.556962966918945312e+00,-3.543651103973388672e+00,3.388596057891845703e+00,-4.505458474159240723e-01,1.392892003059387207e+00,3.299759387969970703e+00,1.000149726867675781e+00,-3.078338146209716797e+00,-5.577597767114639282e-02,-1.836516857147216797e+00,-4.883426725864410400e-01,3.210285186767578125e+00,1.325698196887969971e-01,-6.881683468818664551e-01,4.066133201122283936e-01,-1.406618356704711914e+00,-1.251509428024291992e+00,-1.396510720252990723e+00,-2.769449949264526367e+00,-1.362609148025512695e+00,-9.808448553085327148e-01,3.361202478408813477e-01,-1.283957809209823608e-01,9.718747138977050781e-01,3.045664727687835693e-01,1.510806322097778320e+00,-3.656193614006042480e-01,2.744443655014038086e+00,-8.790305852890014648e-01,2.120688676834106445e+00,1.080895304679870605e+00,1.323128938674926758e+00,2.528519630432128906e+00,2.603124618530273438e+00,-4.744316101074218750e+00,-9.896606206893920898e-02,-9.250056743621826172e-01,1.033305764198303223e+00,4.265809953212738037e-01,5.108709931373596191e-01,2.118424654006958008e+00,-1.163211703300476074e+00,-2.396864175796508789e+00,-3.750089406967163086e-01
5.998493194580078125e+00,4.281255245208740234e+00,6.146115303039550781e+00,-1.015151405334472656e+01,2.556842041015625000e+01,-9.845334053039550781e+00,-1.600596427917480469e+01,-6.179025650024414062e+00,1.172363662719726562e+01,1.363489532470703125e+01,2.598703622817993164e+00,-1.622521400451660156e+01,8.654543876647949219e+00,9.242733001708984375e+00,-4.727230072021484375e+00,9.812541007995605469e-01,1.119483470916748047e+01,-5.793447971343994141e+00,2.809568643569946289e+00,-2.254861831665039062e+00,4.197507381439208984e+00,-3.809990167617797852e+00,-5.344635963439941406e+00,-3.698163986206054688e+00,5.104432582855224609e+00,-5.655610084533691406e+00,7.694659233093261719e+00,1.921607494354248047e+00,2.491379737854003906e+00,2.781909227371215820e+00,2.098519086837768555e+00,-9.345516562461853027e-02,4.704127311706542969e+00,-7.804966449737548828e+00,-3.839772224426269531e+00,1.403270006179809570e+00,4.983355522155761719e+00,-3.241879045963287354e-01,-1.686230301856994629e-02,2.189834833145141602e+00,2.838579416275024414e-01,-2.875616073608398438e+00,-1.549436807632446289e+00,-1.441357135772705078e+00,4.033422946929931641e+00,-2.489302635192871094e+00,-4.621393203735351562e+00,-4.406529068946838379e-01,7.023781538009643555e-02,2.745697259902954102e+00,9.660197794437408447e-02,-5.117115020751953125e+00,-7.632924318313598633e-01,-1.089633479714393616e-01,4.359789848327636719e+00,2.781399488449096680e+00,-7.013802528381347656e+00,6.802793741226196289e-01,-7.489485740661621094e-01,1.677900433540344238e+00,3.454836845397949219e+00,4.646051406860351562e+00,1.689076662063598633e+00,4.769315719604492188e+00,-1.262541770935058594e+00,-6.164822578430175781e-01,-2.354947566986083984e+00,2.639043092727661133e+00,2.908526182174682617e+00,-8.614013195037841797e-01,5.987715721130371094e-01,3.314974546432495117e+00,5.480290412902832031e+00,4.172358036041259766e+00,-2.905871391296386719e+00,1.552577018737792969e+00,-1.252681970596313477e+00,-2.423522710800170898e+00,1.620695888996124268e-01,1.083495855331420898e+00,-1.728215217590332031e+00,2.033046245574951172e+00,3.213496804237365723e-01,-9.714041352272033691e-01,-4.988624751567840576e-01,-2.327675342559814453e+00,-3.200984954833984375e+00,2.064768075942993164e+00,-1.364305257797241211e+00,-5.084310173988342285e-01,-6.061065196990966797e-01,-4.588925838470458984e-01,-2.713044643402099609e+00,2.633041858673095703e+00,-8.775002956390380859e-01,6.859530210494995117e-01,2.208630084991455078e+00,-1.555157005786895752e-01,3.962930679321289062e+00,1.565798163414001465e+00
2.980434000492095947e-01,1.649482536315917969e+01,-6.448664188385009766e+00,2.107805442810058594e+01,-5.546621322631835938e+00,2.498825454711914062e+01,7.679948806762695312e-01,-1.255059051513671875e+01,-6.644403457641601562e+00,8.344568252563476562e+00,-5.985110759735107422e+00,-1.286366558074951172e+01,6.168783664703369141e+00,-9.670870780944824219e+00,5.586161136627197266e+00,-1.087117290496826172e+01,7.591630935668945312e+00,1.056745290756225586e+00,-3.949536800384521484e+00,-1.726954936981201172e+00,2.454973697662353516e+00,-2.671905994415283203e+00,-5.334153652191162109e+00,6.293185353279113770e-01,-7.296326637268066406e+00,1.094693243503570557e-01,-6.813324451446533203e+00,-7.406165599822998047e+00,3.768157660961151123e-01,-4.293459415435791016e+00,7.306862354278564453e+00,-1.476460337638854980e+00,-4.270825386047363281e+00,1.361015319824218750e+00,-2.261883735656738281e+00,1.808775782585144043e+00,1.726928114891052246e+00,-3.183518886566162109e+00,-3.306307315826416016e+00,8.149972558021545410e-01,3.199510812759399414e+00,7.546486377716064453e+00,-2.149296045303344727e+00,-2.559212923049926758e+00,-5.660611152648925781e+00,-5.391786098480224609e-01,1.798418045043945312e+00,-2.009832143783569336e+00,-3.142237186431884766e+00,2.454456329345703125e+00,-4.544901371002197266e+00,1.669684648513793945e+00,-1.053157329559326172e+00,-3.530280351638793945e+00,-1.122448921203613281e+00,1.548953175544738770e+00,1.101450204849243164e+00,-4.213273048400878906e+00,4.611587524414062500e-01,1.696148276329040527e+00,7.950911521911621094e-01,-4.052584648132324219e+00,2.100819587707519531e+00,-1.358794569969177246e+00,3.596992015838623047e+00,4.710405766963958740e-01,1.132871747016906738e+00,-1.775671958923339844e+00,2.631694793701171875e+00,-2.797175168991088867e+00,-1.285814046859741211e-01,5.475959181785583496e-01,-1.759382605552673340e+00,2.197317838668823242e+00,-1.995079159736633301e+00,1.169881105422973633e+00,-1.873551607131958008e+00,1.225804209709167480e+00,1.407091498374938965e+00,9.106664657592773438e-01,1.448593258857727051e+00,2.098741292953491211e+00,-1.828042149543762207e+00,-7.976619005203247070e-01,3.043223023414611816e-01,-2.303434848785400391e+00,1.238118767738342285e+00,-7.294867932796478271e-02,8.592059612274169922e-01,-1.119492292404174805e+00,-7.406358718872070312e-01,-2.211444079875946045e-01,2.256535440683364868e-01,-2.881408214569091797e+00,-8.588903546333312988e-01,-1.353896379470825195e+00,1.246640920639038086e+00,1.258013606071472168e+00,8.758937120437622070e-01,9.014356732368469238e-01
-4.540077686309814453e+00,1.823148727416992188e+01,4.323801696300506592e-01,9.813809394836425781e+00,7.978336811065673828e+00,7.852788925170898438e+00,1.553159618377685547e+01,-8.155954360961914062e+00,1.697395920753479004e+00,-5.833550930023193359e+00,-7.051872253417968750e+00,2.068001508712768555e+00,4.681149482727050781e+00,-4.059387683868408203e+00,-2.589944124221801758e+00,-3.032048940658569336e+00,-3.544724941253662109e+00,-1.715847253799438477e+00,-6.338421702384948730e-01,-6.245387554168701172e+00,-7.931965827941894531e+00,-2.941817045211791992e-01,1.363490462303161621e+00,-2.712864875793457031e+00,-3.052548646926879883e+00,-2.634299516677856445e+00,1.037462472915649414e+00,2.952152490615844727e-01,2.021571397781372070e+00,-4.163338661193847656e+00,5.108603954315185547e+00,-2.174687623977661133e+00,1.266501188278198242e+00,2.568151235580444336e+00,-2.372042417526245117e+00,2.846546888351440430e+00,-8.923593163490295410e-01,8.256233930587768555e-01,2.753916263580322266e+00,-9.229261875152587891e-01,-3.142007589340209961e-01,9.239725470542907715e-01,1.052953481674194336e+00,-7.247384786605834961e-01,2.521020412445068359e+00,-2.778737545013427734e+00,5.753515958786010742e-01,9.344984292984008789e-01,1.247666001319885254e+00,-3.756512701511383057e-02,-3.827428102493286133e+00,-9.786677360534667969e-01,2.397307157516479492e-01,6.414802074432373047e-01,1.519621908664703369e-02,9.883102178573608398e-01,-2.525887250900268555e+00,1.887450695037841797e+00,-1.668285131454467773e-01,-4.419275283813476562e+00,1.295775771141052246e+00,-3.626071512699127197e-01,5.671185016632080078e+00,3.196286261081695557e-01,-2.470017433166503906e+00,8.283472657203674316e-01,-1.501640558242797852e+00,-1.937938213348388672e+00,1.422959089279174805e+00,5.673943161964416504e-01,-2.817303538322448730e-01,-1.109438300132751465e+00,-1.142782926559448242e+00,-1.491418719291687012e+00,9.260995388031005859e-01,-2.237595319747924805e+00,-9.368193149566650391e-02,-1.973093986511230469e+00,-7.274420261383056641e-01,6.801250576972961426e-01,1.592052817344665527e+00,2.993157804012298584e-01,-1.605383753776550293e-01,-1.769253849983215332e+00,-1.195374608039855957e+00,-1.468678712844848633e-01,-2.503897428512573242e+00,-1.306803822517395020e+00,6.641365289688110352e-01,-2.155185699462890625e+00,1.775837659835815430e+00,-3.967749476432800293e-01,-3.260544836521148682e-01,4.812213182449340820e-01,-6.763349175453186035e-01,2.501773834228515625e-01,-3.042821407318115234e+00,7.964053153991699219e-01,2.995081245899200439e-02,-4.542830586433410645e-01
7.532922267913818359e+00,-8.867426872253417969e+00,-1.093891048431396484e+01,4.255422115325927734e+00,-1.380959320068359375e+01,-7.330068111419677734e+00,3.986859560012817383e+00,1.100222349166870117e+00,-9.775713920593261719e+00,8.202015876770019531e+00,1.900502562522888184e+00,-2.921147108078002930e+00,-2.365432739257812500e+00,2.592879533767700195e+00,-1.024471879005432129e+00,-2.473144769668579102e+00,4.810988903045654297e+00,2.384953498840332031e-01,3.926794052124023438e+00,-4.114874362945556641e+00,4.329108715057373047e+00,3.008293628692626953e+00,-1.530768871307373047e+00,-3.692322373390197754e-01,1.457082390785217285e+00,-4.939514398574829102e-02,1.573069572448730469e+00,-3.372404336929321289e+00,6.290660500526428223e-01,2.982382535934448242e+00,-8.844989538192749023e-02,1.797789931297302246e+00,-7.356448173522949219e-01,-1.650173068046569824e+00,-7.491529583930969238e-01,7.468857765197753906e-01,1.831261515617370605e+00,3.234606742858886719e+00,2.449561595916748047e+00,3.078960776329040527e-01,7.455377578735351562e-01,-2.080794095993041992e+00,-4.077373504638671875e+00,4.937815666198730469e-01,1.048875331878662109e+00,4.196189045906066895e-01,1.031931877136230469e+00,1.086338996887207031e+00,-9.626379013061523438e-01,-1.903445243835449219e+00,-2.008077383041381836e+00,9.936848878860473633e-01,2.437963038682937622e-01,-4.380748569965362549e-01,5.864957571029663086e-01,1.156869769096374512e+00,2.225955128669738770e-01,3.156962990760803223e-01,1.397827386856079102e+00,-6.844551861286163330e-02,2.347687929868698120e-01,1.008426696062088013e-01,4.356815218925476074e-01,-8.234895765781402588e-02,-3.667995333671569824e-01,1.055335879325866699e+00,-5.060599446296691895e-01,-1.758466839790344238e+00,-1.924325108528137207e+00,1.586667895317077637e+00,-5.881896018981933594e-01,4.278183579444885254e-01,1.181247591972351074e+00,-2.134781777858734131e-01,6.463011503219604492e-01,2.829617261886596680e-01,1.469316244125366211e+00,2.218657135963439941e-01,-6.450283527374267578e-02,-2.704927921295166016e-01,-3.474976420402526855e-01,3.618640899658203125e-01,-3.626821935176849365e-01,1.789633482694625854e-01,-1.056214332580566406e+00,-3.349708020687103271e-01,4.820131063461303711e-01,-5.432265624403953552e-02,-1.216980814933776855e+00,-1.042633652687072754e-01,9.252662658691406250e-01,-3.775608539581298828e-02,-1.005904674530029297e+00,6.692377328872680664e-01,1.430683851242065430e+00,-6.601275503635406494e-02,1.428538680076599121e+00,-4.175283014774322510e-01,6.631672382354736328e-01,-2.150424480438232422e+00
-5.424786567687988281e+00,9.622983932495117188e+00,1.521144747734069824e+00,1.568441009521484375e+01,1.966919541358947754e+00,-1.104191207885742188e+01,-2.562113523483276367e+00,2.045115852355957031e+01,5.507890224456787109e+00,5.020538330078125000e+00,-1.727708935737609863e+00,-9.077242851257324219e+00,-1.663997322320938110e-01,-2.168490886688232422e+00,-3.615272521972656250e+00,-9.459582567214965820e-01,6.132591724395751953e+00,-1.122953128814697266e+01,1.217596888542175293e+00,-3.032932758331298828e+00,-5.753248214721679688e+00,4.609894752502441406e+00,1.030564665794372559e+00,-3.493965387344360352e+00,-3.169887542724609375e+00,1.879771590232849121e+00,2.593061923980712891e-01,-3.703386783599853516e+00,4.600361347198486328e+00,-1.157730460166931152e+00,8.125714659690856934e-01,1.600067734718322754e+00,-1.647109866142272949e+00,1.664165139198303223e+00,-1.192090868949890137e+00,-3.044179677963256836e+00,-7.080446243286132812e+00,9.655792117118835449e-01,1.049159765243530273e+00,1.957735061645507812e+00,-1.398667544126510620e-01,-6.938749551773071289e-02,2.322925806045532227e+00,1.269453763961791992e+00,-5.499773979187011719e+00,9.840770363807678223e-01,3.057105064392089844e+00,-3.212569236755371094e+00,1.417965650558471680e+00,-4.732676148414611816e-01,6.186492443084716797e+00,2.992000818252563477e+00,-4.847591817378997803e-01,3.893854618072509766e-01,-1.685765236616134644e-01,3.244564056396484375e+00,-2.493974208831787109e+00,1.221372485160827637e+00,-5.244486778974533081e-02,-5.004927515983581543e-01,-2.266097545623779297e+00,1.897785663604736328e-01,2.314668416976928711e+00,7.521237730979919434e-01,2.028089165687561035e-01,-3.219344913959503174e-01,-7.239043712615966797e-01,1.536721110343933105e+00,5.773010253906250000e-01,4.174603223800659180e-01,2.655936717987060547e+00,9.075314998626708984e-01,-1.306148052215576172e+00,-6.916068792343139648e-01,-2.853083610534667969e+00,2.235302686691284180e+00,4.466933906078338623e-01,3.078474402427673340e-01,-3.025184273719787598e-01,-1.877022624015808105e+00,1.389896154403686523e+00,3.468475639820098877e-01,-1.841372251510620117e+00,-8.185650110244750977e-01,2.320363283157348633e+00,2.869919836521148682e-01,1.935127019882202148e+00,9.108229726552963257e-02,2.206693410873413086e+00,9.366917610168457031e-01,-1.324135303497314453e+00,2.381171286106109619e-01,-2.217088639736175537e-01,-2.297301292419433594e-01,9.025065302848815918e-01,-7.046574950218200684e-01,-2.783669471740722656e+00,-5.394161343574523926e-01,9.012336730957031250e-01,-8.039133548736572266e-01
2.188413047790527344e+01,4.675428867340087891e+00,-5.543783187866210938e+00,-1.234691047668457031e+01,5.148987770080566406e+00,-1.174466848373413086e+00,1.179450416564941406e+01,-4.279211044311523438e+00,-4.668783187866210938e+00,-3.680320978164672852e+00,-1.428054809570312500e+00,1.402807474136352539e+00,-5.325684070587158203e+00,3.144989013671875000e+00,7.353441715240478516e+00,-3.941529512405395508e+00,-1.101352691650390625e+00,-8.798348903656005859e-01,-5.086565017700195312e-01,3.415413379669189453e+00,-3.769708395004272461e+00,1.962186396121978760e-02,-3.975121974945068359e-01,-6.932950019836425781e-01,8.416012525558471680e-01,3.973123550415039062e+00,-6.098358631134033203e-01,1.012825250625610352e+00,2.739957571029663086e+00,-1.497801184654235840e+00,9.034483432769775391e-01,-4.362507820129394531e+00,3.610336780548095703e-01,-2.018282175064086914e+00,9.108582735061645508e-01,1.823546051979064941e+00,9.679938554763793945e-01,2.001961708068847656e+00,-1.190190166234970093e-01,4.277306795120239258e-01,1.064928650856018066e+00,7.282423377037048340e-01,1.321605443954467773e+00,1.603590697050094604e-01,-1.975657224655151367e+00,-9.951138496398925781e-01,-8.549139499664306641e-01,3.441250085830688477e+00,2.394487142562866211e+00,9.944215416908264160e-02,-1.074166774749755859e+00,1.601981997489929199e+00,3.198783397674560547e-01,6.756405234336853027e-01,-8.333866596221923828e-01,-8.001822233200073242e-01,1.401958465576171875e+00,3.263170242309570312e+00,8.372997045516967773e-01,-6.642904281616210938e-01,-1.187970399856567383e+00,-2.625667572021484375e+00,-4.796539247035980225e-01,2.480437010526657104e-01,5.102126598358154297e-01,1.979741156101226807e-01,-5.279161334037780762e-01,6.145570278167724609e-01,-4.445934295654296875e-02,-1.236313462257385254e+00,-4.500606060028076172e-01,-1.746781319379806519e-01,4.781917929649353027e-01,-1.115891575813293457e+00,-9.336674809455871582e-01,1.517197608947753906e+00,-2.302788019180297852e+00,1.049236655235290527e+00,5.171605944633483887e-02,2.896803915500640869e-01,5.723379850387573242e-01,-4.501657485961914062e-01,-3.282005786895751953e-01,-2.111207008361816406e+00,-2.483278214931488037e-01,-1.195747613906860352e+00,8.842480182647705078e-02,-7.772242426872253418e-01,-8.589413762092590332e-02,4.734620451927185059e-01,-1.458705663681030273e-01,6.529840826988220215e-01,-8.442457020282745361e-02,8.972951173782348633e-01,-1.676912456750869751e-01,1.615141630172729492e-01,-7.097321748733520508e-01,8.022145032882690430e-01,2.911582887172698975e-01,-3.158983588218688965e-01
